manufacturer,manufacturer_slug,product_id,sku,name,slug,description,short_description,category,category_slug,material,material_slug,price,sale_price,frame_only_price,cost,msrp,markup_percent,pricing_mode,weight,dimensions,specs,tags,show_price_online,available_online,in_store_only,quote_only,featured,featured_at,display_order,low_stock_threshold,is_active,created_at,updated_at,variants,fabric_options,fabric_pools,finish_options,finish_pools,images,attributes
Shoreline,shoreline,4823,SL-cafe-arm-dining-counter-bar-chair,Cafe Arm Dining-Counter-Bar Chair,cafe-arm-dining-counter-bar-chair-shoreline,"Cafe Arm Dining-Counter-Bar Chair — Shoreline Craftworks. Available in 13 colors.

<p>Dimensions</p>",Cafe Arm Dining-Counter-Bar Chair — Shoreline Craftworks. Available in 13 colors.,Dining,cat-dining,,,,,,,,,fixed,,,"{""Notes"":""Dimensions"",""Dimensions"":""Width: 23\"" | Height: 17\"" | Seat Height: 17\"" | Back Height: 35\"""",""Colors/Finishes"":""Dove Grey Counter, Charcoal Counter, Black Counter, White Counter, Sea Glass Counter, Two Tone Counter, Weatherwood Counter, Dove Grey Bar, Charcoal Bar, Black Bar, White Bar, Sea Glass Bar, Weatherwood Bar""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:01.023723+00,2026-06-08 21:38:27.502+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/cafe_arm_dining_counter_bar_chair-hero.png"",""alt_text"":""Cafe Arm Dining-Counter-Bar Chair"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4824,SL-cafe-armless-dining-counter-bar-chair,Cafe Armless Dining-Counter-Bar Chair,cafe-armless-dining-counter-bar-chair-shoreline,"Cafe Armless Dining-Counter-Bar Chair — Shoreline Craftworks. Available in 19 colors.

<p>Dimensions</p>",Cafe Armless Dining-Counter-Bar Chair — Shoreline Craftworks. Available in 19 colors.,Dining,cat-dining,,,,,,,,,fixed,,,"{""Notes"":""Dimensions"",""Dimensions"":""Width: 18\"" | Height: 17\"" | Seat Height: 17\"" | Back Height: 35\"""",""Colors/Finishes"":""Dove Grey, Black, Charcoal, White, Weatherwood, Sea Glass, Dove Grey Counter Height, Weatherwood Counter Height, Charcoal Counter Height, White Counter Height, Black Counter Height, Two Tone Counter height, Sea Glass Counter Height, Dove Grey Bar Height, Charcoal Bar Height, Black Bar Height, Weatherwood Bar Height, Sea Glass Bar Height, White Bar Height"",""Two-Tone Available"":""Yes""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:01.161315+00,2026-06-08 21:38:27.505+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/cafe_armless_dining_counter_bar_chair-hero.png"",""alt_text"":""Cafe Armless Dining-Counter-Bar Chair"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4802,SL-calirondack,Calirondack,calirondack-shoreline,Calirondack by Shoreline Craftworks. Available in multiple colors and finishes.,Calirondack — Shoreline Craftworks. Available in 6 colors.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Colors/Finishes"":""Black, White, Sea Glass, Weatherwood, Dove Grey, Charcoal""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:52:57.779886+00,2026-06-01 21:52:57.779886+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/calirondack-hero.png"",""alt_text"":""Calirondack"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4803,SL-classic-adirondack,Classic Adirondack,classic-adirondack-shoreline,"Classic Adirondack — Shoreline Craftworks. Available in 6 colors.

<p>Available in 6 colors: Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass</p>",Classic Adirondack — Shoreline Craftworks. Available in 6 colors.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Dimensions"":""Width: 30.5\"" | Height: 16\"" | Seat Height: 16\"" | Back Height: 38\"""",""Colors/Finishes"":""Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass"",""Two-Tone Available"":""Yes""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:52:58.022816+00,2026-06-08 21:38:27.434+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/classic_adirondack-hero.png"",""alt_text"":""Classic Adirondack"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4805,SL-classic-adirondack-ottoman,Classic Adirondack Ottoman,classic-adirondack-ottoman-shoreline,"Classic Adirondack Ottoman — Shoreline Craftworks. Available in 6 colors.

<p>Available in 6 colors mix Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass</p>",Classic Adirondack Ottoman — Shoreline Craftworks. Available in 6 colors.,Deep Seating,cat-deep-seating,,,,,,,,,fixed,,,"{""Colors/Finishes"":""Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass"",""Two-Tone Available"":""Yes""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:52:58.336648+00,2026-06-08 21:38:27.441+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/classic_adirondack_ottoman-hero.png"",""alt_text"":""Classic Adirondack Ottoman"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4834,SL-console-table,Console Table,console-table-shoreline,"Console Table — Shoreline Craftworks. Available in 6 colors.

<p>Dimensions</p>",Console Table — Shoreline Craftworks. Available in 6 colors.,Coffee & Side Tables,cat-coffee-side-tables,,,,,,,,,fixed,,,"{""Notes"":""Dimensions | Length 36\"" 48\"" 60\"""",""Dimensions"":""Width: 17\"" | Height: 31\"""",""Colors/Finishes"":""Dove Grey, Weatherwood, Sea Glass, Charcoal, Black, White""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:03.035197+00,2026-06-08 21:38:27.539+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/console_table-hero.png"",""alt_text"":""Console Table"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4830,SL-counter-height-stool,Counter Height Stool,counter-height-stool-shoreline,"Counter Height Stool — Shoreline Craftworks. Available in 6 colors.

<p>Available in 3 sizes</p>",Counter Height Stool — Shoreline Craftworks. Available in 6 colors.,Bar,cat-bar,,,,,,,,,fixed,,,"{""Notes"":""Available in 3 sizes"",""Dimensions"":""Width: 16\"" | Height: 21\"""",""Colors/Finishes"":""Dove Grey, Black, Charcoal, Weatherwood, Sea Glass, White""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:02.419063+00,2026-06-08 21:38:27.526+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/counter_height_stool-hero.png"",""alt_text"":""Counter Height Stool"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4831,SL-dining-bench,Dining Bench,dining-bench-shoreline,"Dining Bench — Shoreline Craftworks. Available in 6 colors.

<p>Available in 36"", 48"", 60"", 72"" (36"" bench has no center leg)</p>",Dining Bench — Shoreline Craftworks. Available in 6 colors.,Dining,cat-dining,,,,,,,,,fixed,,,"{""Notes"":""Available in 36\"", 48\"", 60\"", 72\"" (36\"" bench has no center leg)"",""Colors/Finishes"":""Dove Grey, Weatherwood, Charcoal, Black, White, Sea Glass""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:02.595062+00,2026-06-08 21:38:27.529+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/dining_bench-hero.png"",""alt_text"":""Dining Bench"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4833,SL-hampton-end-table-square,Hampton End Table Square,hampton-end-table-square-shoreline,"Hampton End Table Square — Shoreline Craftworks. Available in 6 colors.

<p>Square 15""</p>",Hampton End Table Square — Shoreline Craftworks. Available in 6 colors.,Coffee & Side Tables,cat-coffee-side-tables,,,,,,,,,fixed,,,"{""Notes"":""Square 15\"""",""Dimensions"":""Height: 18.5\"""",""Colors/Finishes"":""Dove Grey, Black, White, Weatherwood, Charcoal, Sea Glass""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:02.913203+00,2026-06-08 21:38:27.535+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/hampton_end_table_square-hero.png"",""alt_text"":""Hampton End Table Square"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
Shoreline,shoreline,4832,SL-hampton-round-end-table,Hampton Round End Table,hampton-round-end-table-shoreline,"Hampton Round End Table — Shoreline Craftworks. Available in 6 colors.

<p>Round 17""</p>",Hampton Round End Table — Shoreline Craftworks. Available in 6 colors.,Coffee & Side Tables,cat-coffee-side-tables,,,,,,,,,fixed,,,"{""Notes"":""Round 17\"""",""Dimensions"":""Height: 18.5\"""",""Colors/Finishes"":""Dove Grey, Charcoal, White, Black, Sea Glass, Weatherwood""}",[],false,true,false,true,false,,0,0,true,2026-06-01 21:53:02.711032+00,2026-06-08 21:38:27.532+00,[],[],[],[],[],"[{""url"":""https://641bdd57-e650-4f10-a19f-628c07eb50b7-00-1e7i1aja8wnz9.worf.replit.dev/api/storage/objects/products/shoreline/hampton_round_end_table-hero.png"",""alt_text"":""Hampton Round End Table"",""is_primary"":true,""display_order"":0,""image_kind"":""gallery"",""variant_id"":null}]",[]
