sku,name,category,grade,color_family,image_url,detail_url
61042,Posh Linen,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61042_tropitone_large_dc7b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61042
61030,Solo Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61030_tropitone_large_3096.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61030
61107,Ticking Fog,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61107_tropitone_large_5461.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61107
61120,Posh Graphite,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61120_tropitone_large_db2c.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61120
61064,Shibori Classic,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61064_tropitone_large_8b96.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61064
61016,Pique Sky,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61016_tropitone_large_e55f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61016
61032,Tailored Putty,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61032_tropitone_large_d4dd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61032
88873,Rumor Midnight,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/8/88873_tropitone_large_93de.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88873
61146,Savvy Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61146_tropitone_large_488b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61146
61104,Glimpse Seagull,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61104_tropitone_large_fe00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61104
61074,Instinct Dune,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61074_tropitone_large_debe.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61074
61037,Posh Salt,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61037_tropitone_large_ad00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61037
61058,Agra Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61058_tropitone_large_03f5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61058
61001,Piazza Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61001_tropitone_large_5901.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61001
61057,Shore Navy,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61057_tropitone_large_652d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61057
61084,Escher Greige,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61084_tropitone_large_cbd1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61084
57124,Posted,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57124_tropitone_large_6b5e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57124
61043,Posh Pebble,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61043_tropitone_large_9c66.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61043
61155,BluePoint Lagoon,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61155_tropitone_large_b05f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61155
61054,Chartres Truffle,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61054_tropitone_large_f77e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61054
61103,Glimpse Denim,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61103_tropitone_large_7a8a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61103
88867,Sydney Metallica,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88867_tropitone_large_e017.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88867
61056,Chartres Daybreak,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61056_tropitone_large_d305.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61056
89108,Panama Navy,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/8/9/89108_tropitone_large_78c0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89108
52105,Viento Lagoon,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/5/2/52105_tropitone_large_74e2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/52105
88863,Nomad Charcoal,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88863_tropitone_large_0c8b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88863
61069,Capra II Shadow,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61069_tropitone_large_39cb.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61069
8076,Echo Midnight,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/0/8076_tropitone_large_d0f4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/8076
61019,Pashmina Mist,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61019_tropitone_large_134e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61019
44902,Solitude,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/4/4/44902_tropitone_large_2c00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/44902
61024,Switch Salt,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61024_tropitone_large_a043.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61024
61008,Piazza Mist,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61008_tropitone_large_822e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61008
57139,Woodlands,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57139_tropitone_large_d571.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57139
61045,Posh Sapphire,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61045_tropitone_large_92a4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61045
61038,Posh Shamrock,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61038_tropitone_large_44f6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61038
89154,Spinnaker Nightfall,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/9/89154_tropitone_large_2268.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89154
88803,Chesterfield Coco,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/8/88803_tropitone_large_b943.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88803
61109,Switch Flax,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61109_tropitone_large_3883.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61109
61087,Eberly Peacock,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61087_tropitone_large_aa24.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61087
61000,Piazza White,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61000_tropitone_large_5065.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61000
61102,Scope Cape,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61102_tropitone_large_0f2f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61102
61009,Piazza Burlap,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61009_tropitone_large_a069.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61009
61022,Pashmina Coal,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61022_tropitone_large_8da0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61022
61151,BluePoint Azule,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61151_tropitone_large_aa42.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61151
61055,Chartres Gull,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61055_tropitone_large_3df4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61055
61040,Posh Shitake,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61040_tropitone_large_3fd4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61040
89100,Panama Cobblestone,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89100_tropitone_large_30ee.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89100
89090,Asgard Mud,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89090_tropitone_large_b4ed.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89090
88808,Reflection Straw,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/8/88808_tropitone_large_8ed5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88808
61121,Esti Lagoon,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61121_tropitone_large_2c85.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61121
61050,Chartres Malt,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61050_tropitone_large_3e48.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61050
61071,Precise Spring,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/6/1/61071_tropitone_large_e13e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61071
43159,Lautrec Swirl,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/4/3/43159_tropitone_large_bfe3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/43159
89153,Crew Peat,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89153_tropitone_large_7db8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89153
61123,Esti Onyx,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61123_tropitone_large_2f0e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61123
61088,Eberly II Linen,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61088_tropitone_large_04a0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61088
61116,Trail Blush,Padded Sling Fabrics (Front),,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/6/1/61116_tropitone_large_541d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61116
47622,Rainfall II,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/4/7/47622_tropitone_large_9bae.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/47622
57137,Garden Walk,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57137_tropitone_large_088d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57137
61062,Maritime Nautical,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61062_tropitone_large_dba5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61062
61100,Pique Denim,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61100_tropitone_large_3aaa.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61100
61067,Ascend Spa,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61067_tropitone_large_f16e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61067
61157,BluePoint Flax,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61157_tropitone_large_ff18.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61157
61113,Trail Cloud,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61113_tropitone_large_1fad.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61113
61142,Chartres Storm,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61142_tropitone_large_fcfc.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61142
5424,Canvas Sky Blue,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/5/4/5424_tropitone_large_3ffd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/5424
12949,Largo Scoop,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/2/12949_tropitone_large_6730.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/12949
88872,Rumor Nautical,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/8/8/88872_tropitone_large_ee7d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88872
33903,Nautical Isle,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/3/3/33903_tropitone_large_9311.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/33903
89103,Panama Smoke Grey,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89103_tropitone_large_a823.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/89103
61031,Tailored Snow,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61031_tropitone_large_86a0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61031
67001,Congo,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/7/67001_tropitone_large_3f04.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/67001
61025,Switch Silver,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61025_tropitone_large_7717.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61025
61015,Pique Shale,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/6/1/61015_tropitone_large_a352.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61015
61131,Esti Marine,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61131_tropitone_large_803b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61131
88012,Blend Nomad,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88012_tropitone_large_8685.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88012
61085,Escher Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61085_tropitone_large_e7ba.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61085
88807,Reflections Smoke,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88807_tropitone_large_4b84.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88807
61098,Viento Nautical,Padded Sling Fabrics (Front),,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61098_tropitone_large_20cb.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61098
61006,Piazza Graphite,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61006_tropitone_large_2716.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61006
61106,Sterling Alpaca,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61106_tropitone_large_b9e9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61106
61083,Escher Alabaster,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61083_tropitone_large_1f97.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61083
61003,Piazza Parchment,Padded Sling Fabrics (Front),,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61003_tropitone_large_e939.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61003
57133,Nordic,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57133_tropitone_large_f69d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57133
88875,Melody Ruby,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88875_tropitone_large_3514.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/88875
61156,BluePoint Rattan,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61156_tropitone_large_d986.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61156
61094,Piazza Dune,Padded Sling Fabrics (Front),,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61094_tropitone_large_a285.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61094
57165,Grey Maze,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57165_tropitone_large_0f79.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/57165
61079,Boro Walnut,Padded Sling Fabrics (Front),,Brown / Bronze / Earth,"https://platform.brownjordan.com/media/catalog/product/6/1/61079_tropitone_large_beac.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61079
61114,Trail Dove,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61114_tropitone_large_3f85.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61114
61132,Crete Stone,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61132_tropitone_large_6de0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61132
61152,BluePoint Cement,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61152_tropitone_large_3d15.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61152
61014,Pique Ash,Padded Sling Fabrics (Front),,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61014_tropitone_large_9629.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61014
61158,BluePoint Lime,Padded Sling Fabrics (Front),,Green,"https://platform.brownjordan.com/media/catalog/product/6/1/61158_tropitone_large_7e15.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61158
61073,Kindle Indigo,Padded Sling Fabrics (Front),,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61073_tropitone_large_e334.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/61073
19913,Aqua Weave,Padded Sling Fabrics (Front),,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/1/9/19913_tropitone_large_eb82.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/padded-sling-fabrics-front/19913
