product_id,sku,name,manufacturer_id,category_id,display_order
3424,TC-aruba-sling-supreme-stacking-arm-chai,Supreme Stacking Arm Chair,23,43,0
3425,TC-aruba-sling-supreme-swivel-rocker,Supreme Swivel Rocker,23,43,0
3426,TC-aruba-sling-swivel-rocker,Swivel Rocker,23,43,0
3427,TC-avant-polymer-alumin-balcony-height-swivel-cha,Balcony Height Swivel Chair,23,43,0
3428,TC-avant-polymer-alumin-balcony-height-stacking-c,Balcony Height Stacking Chair,23,43,0
3429,TC-avant-polymer-alumin-bar-height-swivel-chair,Bar Height Swivel Chair,23,47,0
3430,TC-avant-polymer-alumin-bar-height-stacking-chair,Bar Height Stacking Chair,23,47,0
3431,TC-avant-polymer-alumin-stacking-bistro-chair,Stacking Bistro Chair,23,43,0
3432,TC-avant-polymer-alumin-stacking-dining-chair,Stacking Dining Chair,23,44,0
3433,TC-bazza-bench-54-flat-bench,Flat Bench,23,43,0
3434,TC-bazza-bench-56-stacking-armless-bench,Stacking Armless Bench,23,43,0
3435,TC-bazza-bench-64-flat-bench,Flat Bench,23,43,0
3436,TC-bazza-bench-bench-anchor-kit,Bench Anchor Kit,23,43,0
3437,TC-bazza-bench-stacking-bistro-chair,Stacking Bistro Chair,23,43,0
3438,TC-bazza-sling-26-5-x-10-25-add-on-chais,Add-On Chaise Table Connector Kit,23,42,0
3439,TC-bazza-sling-add-on-chaise-connector-k,Add-On Chaise Connector Kit,23,42,0
3440,TC-bazza-sling-balcony-height-stacking-a,Balcony Height Stacking Armless Cafe Chair,23,43,0
3441,TC-bazza-sling-bar-height-stacking-armle,Bar Height Stacking Armless Cafe Chair,23,47,0
3442,TC-bazza-sling-bistro-stacking-chair-w-p,Bistro Stacking Chair w/ Polymer Accents,23,43,0
3443,TC-bazza-sling-four-position-contour-arm,Four-Position Contour Armless Chaise w/ Polymer Overlay,23,42,0
3444,TC-bazza-sling-stacking-armless-cafe-cha,Stacking Armless Cafe Chair,23,43,0
3445,TC-bazza-sling-stacking-balcony-height-c,Stacking Balcony Height Cafe Chair w/ Polymer Accents,23,43,0
3446,TC-bazza-sling-stacking-bar-height-cafe-,Stacking Bar Height Cafe Chair w/ Polymer Accents,23,47,0
3447,TC-bazza-sling-stacking-cafe-chair-w-pol,Stacking Cafe Chair w/ Polymer Accents,23,43,0
3448,TC-bazza-sling-swivel-rocker-w-polymer-a,Swivel Rocker w/ Polymer Accents,23,43,0
3449,TC-belle-isle-cushion-arm-chair-w-polymer-accen,Arm Chair w/ Polymer Accents,23,43,0
3450,TC-belle-isle-cushion-armless-cafe-chair,Armless Cafe Chair,23,43,0
3451,TC-belle-isle-cushion-cafe-arm-chair-w-polymer-,Cafe Arm Chair w/ Polymer Accents,23,43,0
3452,TC-belle-isle-cushion-ottoman,Ottoman,23,43,0
3453,TC-belle-isle-cushion-single-seat-glider-w-poly,Single-Seat Glider w/ Polymer Accents,23,43,0
3454,TC-belle-isle-cushion-supreme-adjustable-back-c,Supreme Adjustable Back Chair w/ Polymer Accents,23,43,0
3455,TC-belle-isle-cushion-supreme-single-seat-glide,Supreme Single-Seat Glider w/ Polymer Accents,23,43,0
3456,TC-belle-isle-cushion-supreme-swivel-rocker-w-p,Supreme Swivel Rocker w/ Polymer Accents,23,43,0
3457,TC-belle-isle-cushion-swivel-rocker-w-polymer-a,Swivel Rocker w/ Polymer Accents,23,43,0
3458,TC-belle-isle-cushion-three-seat-sofa-w-polymer,Three-Seat Sofa w/ Polymer Accents,23,43,0
3459,TC-belle-isle-cushion-two-seat-glider-w-polymer,Two-Seat Glider w/ Polymer Accents,23,43,0
3460,TC-belle-isle-sling-arm-chair-w-polymer-accen,Arm Chair w/ Polymer Accents,23,43,0
3461,TC-belle-isle-sling-balcony-height-swivel-arm,Balcony Height Swivel Arm Chair w/ Polymer Accents,23,43,0
3462,TC-belle-isle-sling-bar-height-swivel-arm-cha,Bar Height Swivel Arm Chair w/ Polymer Accents,23,47,0
3463,TC-belle-isle-sling-four-position-lay-flat-ch,Four Position Lay-flat Chaise w/ Polymer Accents,23,42,0
3464,TC-belle-isle-sling-hidden-motion-chat-chair-,Hidden Motion Chat Chair w/ Polymer Accents,23,43,0
3465,TC-belle-isle-sling-ottoman,Ottoman,23,43,0
3466,TC-belle-isle-sling-single-seat-glider-w-poly,Single-Seat Glider w/ Polymer Accents,23,43,0
3467,TC-belle-isle-sling-supreme-arm-chair-w-polym,Supreme Arm Chair w/ Polymer Accents,23,43,0
3468,TC-belle-isle-sling-supreme-single-seat-glide,Supreme Single-Seat Glider w/ Polymer Accents,23,43,0
3469,TC-belle-isle-sling-supreme-swivel-rocker-w-p,Supreme Swivel Rocker w/ Polymer Accents,23,43,0
3470,TC-belle-isle-sling-swivel-rocker-w-polymer-a,Swivel Rocker w/ Polymer Accents,23,43,0
3471,TC-belle-isle-sling-three-seat-sofa-w-polymer,Three-Seat Sofa w/ Polymer Accents,23,43,0
3472,TC-belle-isle-sling-two-seat-glider-w-polymer,Two-Seat Glider w/ Polymer Accents,23,43,0
3473,TC-cascade-mgp-tables-17-1-2-square-side-table,Square Side Table,23,52,0
3474,TC-cascade-mgp-tables-17-square-end-table,Square End Table,23,52,0
3475,TC-cascade-mgp-tables-18-round-end-table,Round End Table,23,52,0
3476,TC-cascade-mgp-tables-18-square-end-table,Square End Table,23,52,0
3477,TC-cascade-mgp-tables-30-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3478,TC-cascade-mgp-tables-30-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3479,TC-cascade-mgp-tables-30-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3480,TC-cascade-mgp-tables-30-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3481,TC-cascade-mgp-tables-30-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3482,TC-cascade-mgp-tables-30-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3483,TC-cascade-mgp-tables-30-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3484,TC-cascade-mgp-tables-36-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3485,TC-cascade-mgp-tables-36-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3486,TC-cascade-mgp-tables-36-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3487,TC-cascade-mgp-tables-36-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3488,TC-cascade-mgp-tables-36-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3489,TC-cascade-mgp-tables-36-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3490,TC-cascade-mgp-tables-36-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3491,TC-cascade-mgp-tables-42-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3492,TC-cascade-mgp-tables-42-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3493,TC-cascade-mgp-tables-42-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3494,TC-cascade-mgp-tables-42-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3495,TC-cascade-mgp-tables-42-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3496,TC-cascade-mgp-tables-42-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3497,TC-cascade-mgp-tables-42-x-84-oval-dining-table,Oval Dining Table w/ hole,23,44,0
3498,TC-cascade-mgp-tables-48-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3499,TC-cascade-mgp-tables-48-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3500,TC-cascade-mgp-tables-48-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3501,TC-cascade-mgp-tables-48-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3502,TC-commercial-market-um-7-1-2-powdercoat-aluminum,Powdercoat Aluminum Umbrella,23,38,0
3503,TC-commercial-market-um-9-powdercoat-aluminum-umb,Powdercoat Aluminum Umbrella,23,38,0
3504,TC-director-chair-acces-script-bag,Script Bag,23,41,0
3505,TC-director-chair-cover-canvas-seat-back,Canvas Seat/Back,23,41,0
3506,TC-dune-mgp-sling-armless-stacking-side-cha,Armless Stacking Side Chair,23,43,0
3507,TC-dune-mgp-sling-stacking-armless-chaise-w,Stacking Armless Chaise w/ Wheels,23,42,0
3508,TC-dune-mgp-sling-stacking-armless-lay-flat,Stacking Armless Lay-flat Chaise w/ Wheels,23,42,0
3509,TC-dune-mgp-sling-stacking-cafe-chair,Stacking Cafe Chair,23,43,0
3510,TC-dune-mgp-sling-stacking-hydro-lounge-cha,Stacking Hydro-Lounge Chaise,23,42,0
3511,TC-fire-table-accessori-balcony-height-lift-kit-f,"Balcony Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,41,0
3512,TC-fire-table-accessori-bar-height-lift-kit-for-3,"Bar Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,41,0
3513,TC-fire-table-accessori-dining-height-lift-kit-fo,"Dining Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,41,0
3514,TC-furniture-accessorie-10lb-weighted-add-on-bar,Weighted Add-on Bar,23,41,0
3515,TC-furniture-accessorie-17-throw-pillow,Throw Pillow,23,41,0
3516,TC-furniture-accessorie-20-throw-pillow,Throw Pillow,23,41,0
3517,TC-furniture-accessorie-ada-compliant-leg-plugs-f,ADA-Compliant Leg Plugs for 3850 Legs (Set of 4),23,41,0
3518,TC-furniture-accessorie-attachable-pillow,Attachable Pillow,23,41,0
3519,TC-furniture-accessorie-bench-anchor-kit,Bench Anchor Kit,23,41,0
3520,TC-furniture-accessorie-bolster-pillow,Bolster Pillow,23,41,0
3521,TC-furniture-accessorie-lumbar-pillow,Lumbar Pillow,23,41,0
3522,TC-furniture-accessorie-sling-starter-tools-for-r,Sling Starter Tools for Replacement Slings (Set includes 2 of each style),23,41,0
3523,TC-furniture-accessorie-spreader-bar-tool,Spreader Bar Tool,23,41,0
3524,TC-furniture-accessorie-universal-chaise-pad,Universal Chaise Pad,23,41,0
3525,TC-furniture-covers-furniture-cover,Furniture Cover,23,41,0
3526,TC-gardenella-sling-four-position-lay-flat-st,Four-Position Lay-flat Stacking Armless Chaise,23,42,0
3527,TC-gardenella-sling-four-position-stacking-ch,Four-Position Stacking Chaise,23,42,0
3528,TC-gardenella-sling-stacking-arm-chair,Stacking Arm Chair,23,43,0
3529,TC-gardenella-sling-stacking-bistro-chair,Stacking Bistro Chair,23,43,0
3530,TC-gardenella-sling-stacking-poolside-chair,Stacking Poolside Chair,23,43,0
3531,TC-helios-contract-slin-attachable-pillow,Attachable Pillow,23,43,0
3532,TC-helios-contract-slin-four-position-lay-flat-st,Four-Position Lay-flat Stacking Chaise,23,42,0
3533,TC-helios-contract-slin-four-position-lay-flat-st-2,Four-Position Lay-flat Stacking Chaise w/ Polymer Accents,23,42,0
3534,TC-helios-contract-slin-universal-chaise-pad,Universal Chaise Pad,23,42,0
3535,TC-kendall-bazza-sling-stacking-armless-cafe-cha,Stacking Armless Cafe Chair,23,43,0
3536,TC-kendall-sling-add-on-arm-kit-for-9ks0-c,Add-on Arm Kit for 9KS0 Chaise (includes left &amp; right arm),23,42,0
3537,TC-kendall-sling-balcony-height-stacking-a,Balcony Height Stacking Armless Cafe Chair,23,43,0
3538,TC-kendall-sling-bar-height-stacking-armle,Bar Height Stacking Armless Cafe Chair,23,47,0
3539,TC-kendall-sling-lay-flat-stacking-armless,Lay-flat Stacking Armless Chaise,23,42,0
3540,TC-kendall-sling-stacking-armless-cafe-cha,Stacking Armless Cafe Chair,23,43,0
3541,TC-kendall-sling-stacking-armless-lay-flat,Stacking Armless Lay-flat Chaise,23,42,0
3542,TC-kendall-sling-stacking-balcony-height-a,Stacking Balcony Height Arm Chair,23,43,0
3543,TC-kendall-sling-stacking-bar-height-arm-c,Stacking Bar Height Arm Chair,23,47,0
3544,TC-kendall-sling-stacking-cafe-chair,Stacking Cafe Chair,23,43,0
3545,TC-kendall-sling-stacking-chat-height-chai,Stacking Chat Height Chair,23,43,0
3546,TC-larssen-cushion-arm-chair,Arm Chair,23,43,0
3547,TC-larssen-cushion-arm-chair-w-polymer-arms,Arm Chair w/ Polymer Arms,23,43,0
3548,TC-larssen-cushion-swivel-rocker,Swivel Rocker,23,43,0
3549,TC-larssen-cushion-swivel-rocker-w-polymer-a,Swivel Rocker w/ Polymer Arms,23,43,0
3550,TC-larssen-cushion-three-seat-sofa,Three-Seat Sofa,23,43,0
3551,TC-larssen-cushion-three-seat-sofa-w-polymer,Three-Seat Sofa w/ Polymer Arms,23,43,0
3552,TC-larssen-cushion-two-seat-loveseat,Two-Seat Loveseat,23,43,0
3553,TC-larssen-cushion-two-seat-loveseat-w-polym,Two-Seat Loveseat w/ Polymer Arms,23,43,0
3554,TC-leeward-dune-mgp-sli-armless-stacking-side-cha,Armless Stacking Side Chair,23,43,0
3555,TC-leeward-dune-mgp-sli-stacking-cafe-chair,Stacking Cafe Chair,23,43,0
3556,TC-leeward-dune-mgp-sli-stacking-cafe-chair-w-rus,Stacking Cafe Chair w/ Rustic Arms,23,43,0
3557,TC-leeward-mgp-sling-arm-chair-w-mgp-arms,Arm Chair w/ MGP Arms,23,43,0
3558,TC-leeward-mgp-sling-arm-chair-w-rustic-arms,Arm Chair w/ Rustic Arms,23,43,0
3559,TC-leeward-mgp-sling-armless-stacking-side-cha,Armless Stacking Side Chair,23,43,0
3560,TC-leeward-mgp-sling-balcony-height-swivel-arm,Balcony Height Swivel Arm Chair w/ MGP Arms,23,43,0
3561,TC-leeward-mgp-sling-balcony-height-swivel-arm-2,Balcony Height Swivel Arm Chair w/ Rustic Arms,23,43,0
3562,TC-leeward-mgp-sling-bar-height-swivel-arm-cha,Bar Height Swivel Arm Chair w/ MGP Arms,23,47,0
3563,TC-leeward-mgp-sling-bar-height-swivel-arm-cha-2,Bar Height Swivel Arm Chair w/ Rustic Arms,23,47,0
3564,TC-leeward-mgp-sling-lay-flat-stacking-armless,Lay-flat Stacking Armless Chaise w/ Wheels,23,42,0
3565,TC-leeward-mgp-sling-lay-flat-stacking-armless-2,Lay-flat Stacking Armless Long Frame Chaise w/ Wheels,23,42,0
3566,TC-leeward-mgp-sling-mgp-arm-kit-for-9400-amp-,MGP Arm Kit for 9400 &amp; 9L20 Chaises,23,42,0
3567,TC-leeward-mgp-sling-rustic-arm-kit-for-9400-a,Rustic Arm Kit for 9400 &amp; 9L20 Chaises,23,42,0
3568,TC-leeward-mgp-sling-stacking-cafe-chair,Stacking Cafe Chair,23,43,0
3569,TC-leeward-mgp-sling-stacking-cafe-chair-w-rus,Stacking Cafe Chair w/ Rustic Arms,23,43,0
3570,TC-leeward-mgp-sling-supreme-arm-chair-w-mgp-a,Supreme Arm Chair w/ MGP Arms,23,43,0
3571,TC-leeward-mgp-sling-supreme-arm-chair-w-rusti,Supreme Arm Chair w/ Rustic Arms,23,43,0
3572,TC-leeward-mgp-sling-supreme-rocker-w-mgp-arms,Supreme Rocker w/ MGP Arms,23,43,0
3573,TC-leeward-mgp-sling-supreme-rocker-w-rustic-a,Supreme Rocker w/ Rustic Arms,23,43,0
3574,TC-leeward-mgp-sling-supreme-swivel-rocker-w-m,Supreme Swivel Rocker w/ MGP Arms,23,43,0
3575,TC-leeward-mgp-sling-supreme-swivel-rocker-w-r,Supreme Swivel Rocker w/ Rustic Arms,23,43,0
3576,TC-leeward-mgp-sling-swivel-rocker-w-mgp-arms,Swivel Rocker w/ MGP Arms,23,43,0
3577,TC-leeward-mgp-sling-swivel-rocker-w-rustic-ar,Swivel Rocker w/ Rustic Arms,23,43,0
3578,TC-leeward-supreme-leew-add-on-chaise-connector-k,Add-On Chaise Connector Kit,23,42,0
3579,TC-leeward-supreme-leew-armless-single-seat-fixed,Armless Single-Seat Fixed Section,23,43,0
3580,TC-leeward-supreme-leew-armless-single-seat-hidde,Armless Single-Seat Hidden Motion Section,23,43,0
3581,TC-leeward-supreme-leew-corner-fixed-section,Corner Fixed Section,23,43,0
3582,TC-leeward-supreme-leew-furniture-clip-set-of-2,Furniture Clip (Set of 2),23,43,0
3583,TC-leeward-supreme-leew-hidden-motion-arm-chair-w,Hidden Motion Arm Chair w/ MGP Arms,23,43,0
3584,TC-leeward-supreme-leew-hidden-motion-arm-chair-w-2,Hidden Motion Arm Chair w/ Rustic Arms,23,43,0
3585,TC-leeward-supreme-leew-hidden-motion-loveseat-w-,Hidden Motion Loveseat w/ MGP Arms,23,43,0
3586,TC-leeward-supreme-leew-hidden-motion-loveseat-w--2,Hidden Motion Loveseat w/ Rustic Arms,23,43,0
3587,TC-leeward-supreme-leew-left-arm-two-seat-hidden-,Left Arm Two-Seat Hidden Motion Section w/ MGP Arms,23,43,0
3588,TC-leeward-supreme-leew-left-arm-two-seat-hidden--2,Left Arm Two-Seat Hidden Motion Section w/ Rustic Arms,23,43,0
3589,TC-leeward-supreme-leew-mgp-arm-kit-for-86n0-chai,MGP Arm Kit for 86N0 Chaise,23,42,0
3590,TC-leeward-supreme-leew-ottoman,Ottoman,23,43,0
3591,TC-leeward-supreme-leew-ottoman-clip,Ottoman Clip,23,43,0
3592,TC-leeward-supreme-leew-right-arm-two-seat-hidden,Right Arm Two-Seat Hidden Motion Section w/ Rustic Arms,23,43,0
3593,TC-leeward-supreme-leew-stationary-arm-chair-w-mg,Stationary Arm Chair w/ MGP Arms,23,43,0
3594,TC-leeward-supreme-leew-stationary-arm-chair-w-ru,Stationary Arm Chair w/ Rustic Arms,23,43,0
3595,TC-leeward-supreme-leew-supreme-hidden-motion-arm,Supreme Hidden Motion Arm Chair w/ MGP Arms,23,43,0
3596,TC-leeward-supreme-leew-supreme-hidden-motion-arm-2,Supreme Hidden Motion Arm Chair w/ Rustic Arms,23,43,0
3597,TC-leeward-supreme-leew-supreme-hidden-motion-lov,Supreme Hidden Motion Loveseat w/ MGP Arms,23,43,0
3598,TC-leeward-supreme-leew-supreme-hidden-motion-lov-2,Supreme Hidden Motion Loveseat w/ Rustic Arms,23,43,0
3599,TC-leeward-supreme-leew-supreme-swivel-hidden-roc,Supreme Swivel Hidden Rocker w/ MGP Arms,23,43,0
3600,TC-leeward-supreme-leew-supreme-swivel-hidden-roc-2,Supreme Swivel Hidden Rocker w/ Rustic Arms,23,43,0
3601,TC-leeward-supreme-leew-supreme-three-seat-sofa-w,Supreme Three-Seat Sofa w/ MGP Arms,23,43,0
3602,TC-leeward-supreme-leew-supreme-three-seat-sofa-w-2,Supreme Three-Seat Sofa w/ Rustic Arms,23,43,0
3603,TC-leeward-supreme-leew-swivel-hidden-rocker-w-mg,Swivel Hidden Rocker w/ MGP Arms,23,43,0
3604,TC-leeward-supreme-leew-swivel-hidden-rocker-w-ru,Swivel Hidden Rocker w/ Rustic Arms,23,43,0
3605,TC-leeward-supreme-leew-three-position-lay-flat-a,Three Position Lay-flat Armless Chaise,23,42,0
3606,TC-leeward-supreme-leew-three-seat-sofa-w-mgp-arm,Three-Seat Sofa w/ MGP Arms,23,43,0
3607,TC-leeward-supreme-leew-three-seat-sofa-w-rustic-,Three-Seat Sofa w/ Rustic Arms,23,43,0
3608,TC-mgp-dash-top-tables-17-1-2-square-side-table,Square Side Table,23,52,0
3609,TC-mgp-dash-top-tables-17-square-end-table,Square End Table,23,52,0
3610,TC-mgp-dash-top-tables-18-round-end-table,Round End Table,23,52,0
3611,TC-mgp-dash-top-tables-18-square-end-table,Square End Table,23,52,0
3612,TC-mgp-dash-top-tables-21-square-end-table,Square End Table,23,52,0
3613,TC-mgp-dash-top-tables-21-x-42-coffee-table,Coffee Table,23,52,0
3614,TC-mgp-dash-top-tables-23-round-end-table,Round End Table,23,52,0
3615,TC-mgp-dash-top-tables-24-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3616,TC-mgp-dash-top-tables-24-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3617,TC-mgp-dash-top-tables-24-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3618,TC-mgp-dash-top-tables-24-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3619,TC-mgp-dash-top-tables-24-x-42-oval-coffee-table,Oval Coffee Table,23,52,0
3620,TC-mgp-dash-top-tables-24-x-48-rectangular-coffe,Rectangular Coffee Table,23,52,0
3621,TC-mgp-dash-top-tables-30-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3622,TC-mgp-dash-top-tables-30-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3623,TC-mgp-dash-top-tables-30-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3624,TC-mgp-dash-top-tables-30-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3625,TC-mgp-dash-top-tables-30-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3626,TC-mgp-dash-top-tables-30-round-end-table-height,"Round End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3627,TC-mgp-dash-top-tables-36-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3628,TC-mgp-dash-top-tables-36-square-balcony-parson-,Square Balcony Parson Table w/ hole,23,52,0
3629,TC-mgp-dash-top-tables-36-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3630,TC-mgp-dash-top-tables-36-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3631,TC-mgp-dash-top-tables-36-square-bar-parson-tabl,Square Bar Parson Table w/ hole,23,47,0
3632,TC-mgp-dash-top-tables-36-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3633,TC-mgp-dash-top-tables-36-square-coffee-height-p,Square Coffee Height Parson Table w/ hole,23,52,0
3634,TC-mgp-dash-top-tables-36-square-dining-x-pedest,"Square Dining ""X"" Pedestal Table w/ hole",23,44,0
3635,TC-mgp-dash-top-tables-36-square-dining-parson-t,Square Dining Parson Table w/ hole,23,44,0
3636,TC-mgp-dash-top-tables-36-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3637,TC-mgp-dash-top-tables-36-square-end-table-heigh,"Square End Table Height ""X"" Pedestal Table w/ hole",23,52,0
3638,TC-mgp-dash-top-tables-36-x-64-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3639,TC-mgp-dash-top-tables-36-x-64-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3640,TC-mgp-dash-top-tables-36-x-64-rectangular-coffe,Rectangular Coffee Height Parson Table w/ hole,23,52,0
3641,TC-mgp-dash-top-tables-36-x-64-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3642,TC-mgp-dash-top-tables-42-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3643,TC-mgp-dash-top-tables-42-round-balcony-parson-t,Round Balcony Parson Table w/ hole,23,52,0
3644,TC-mgp-dash-top-tables-42-round-balcony-table-w-,Round Balcony Table w/ hole,23,52,0
3645,TC-mgp-dash-top-tables-42-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3646,TC-mgp-dash-top-tables-42-round-bar-parson-table,Round Bar Parson Table w/ hole,23,47,0
3647,TC-mgp-dash-top-tables-42-round-bar-table-w-hole,Round Bar Table w/ hole,23,47,0
3648,TC-mgp-dash-top-tables-42-round-coffee-height-pa,Round Coffee Height Parson Table w/ hole,23,52,0
3649,TC-mgp-dash-top-tables-42-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3650,TC-mgp-dash-top-tables-42-round-dining-parson-ta,Round Dining Parson Table w/ hole,23,44,0
3651,TC-mgp-dash-top-tables-42-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3652,TC-mgp-dash-top-tables-42-square-balcony-x-pedes,"Square Balcony ""X"" Pedestal Table w/ hole",23,52,0
3653,TC-mgp-dash-top-tables-42-square-balcony-table-w,Square Balcony Table w/ hole,23,52,0
3654,TC-mgp-dash-top-tables-42-square-bar-x-pedestal-,"Square Bar ""X"" Pedestal Table w/ hole",23,47,0
3655,TC-mgp-dash-top-tables-42-square-bar-table-w-hol,Square Bar Table w/ hole,23,47,0
3656,TC-mgp-dash-top-tables-42-square-coffee-height-t,Square Coffee Height Table w/ hole,23,52,0
3657,TC-mgp-dash-top-tables-42-square-dining-table-w-,Square Dining Table w/ hole,23,44,0
3658,TC-mgp-dash-top-tables-42-x-84-rectangular-balco,Rectangular Balcony Parson Table w/ hole,23,52,0
3659,TC-mgp-dash-top-tables-42-x-84-rectangular-bar-p,Rectangular Bar Parson Table w/ hole,23,47,0
3660,TC-mgp-dash-top-tables-42-x-84-rectangular-dinin,Rectangular Dining Parson Table w/ hole,23,44,0
3661,TC-mgp-dash-top-tables-48-round-balcony-x-pedest,"Round Balcony ""X"" Pedestal Table w/ hole",23,52,0
3662,TC-mgp-dash-top-tables-48-round-bar-x-pedestal-t,"Round Bar ""X"" Pedestal Table w/ hole",23,47,0
3663,TC-mgp-dash-top-tables-48-round-dining-x-pedesta,"Round Dining ""X"" Pedestal Table w/ hole",23,44,0
3664,TC-mgp-dash-top-tables-48-round-dining-table-w-h,Round Dining Table w/ hole,23,44,0
3665,TC-mgp-slat-top-fire-ta-16-x-32-rectangular-tempe,Rectangular Tempered Glass Surround,23,45,0
3666,TC-mgp-slat-top-fire-ta-25-round-tempered-glass-s,Round Tempered Glass Surround,23,45,0
3667,TC-mgp-slat-top-fire-ta-36-x-54-rectangular-mgp-t,Rectangular MGP Top Fire Table,23,45,0
3668,TC-mgp-slat-top-fire-ta-54-round-mgp-top-fire-tab,Round MGP Top Fire Table,23,45,0
3669,TC-mgp-slat-top-fire-ta-balcony-height-lift-kit-f,"Balcony Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3670,TC-mgp-slat-top-fire-ta-bar-height-lift-kit-for-3,"Bar Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3671,TC-mgp-slat-top-fire-ta-dining-height-lift-kit-fo,"Dining Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",23,45,0
3672,TC-mgp-slat-top-tables-10-x-27-chaise-table,Chaise Table,23,42,0
3673,TC-mgp-slat-top-tables-17-1-2-square-side-table,Square Side Table,23,52,0
3674,TC-mgp-slat-top-tables-17-square-end-table,Square End Table,23,52,0
3675,TC-mgp-slat-top-tables-18-round-end-table,Round End Table,23,52,0
3676,TC-mgp-slat-top-tables-18-square-end-table,Square End Table,23,52,0
3677,TC-mgp-slat-top-tables-18x54-rectangular-balcony,Rectangular Balcony Parson Table w/o hole,23,52,0
3678,TC-mgp-slat-top-tables-18x54-rectangular-bar-par,Rectangular Bar Parson Table w/o hole,23,47,0
3679,TC-mgp-slat-top-tables-18x54-rectangular-dining-,Rectangular Dining Parson Table w/o hole,23,44,0
3680,TC-mgp-slat-top-tables-21-round-deluxe-end-table,Round Deluxe End Table,23,52,0
3681,TC-mgp-slat-top-tables-21-square-end-table,Square End Table,23,52,0
3682,TC-mgp-slat-top-tables-21-x-42-coffee-table,Coffee Table,23,52,0
3683,TC-mgp-slat-top-tables-23-round-end-table,Round End Table,23,52,0
