id,sku,name,collection,category_id,sub_category,manufacturer_id,display_order,featured,is_active,catalog_visible,available_online,quote_only,price,msrp,category_name,manufacturer_name
5585,38F-SR-BP,"Fiberglass Steel Rib Bottom Pole 38""",,41,,28,0,False,True,True,True,False,25.00,25.00,Replacement Parts,Frankford Umbrellas
5586,42F-SR-BP,"Fiberglass Steel Rib Bottom Pole 42""",,41,,28,0,False,True,True,True,False,25.00,25.00,Replacement Parts,Frankford Umbrellas
5587,42AP,"Aluminum Bottom Pole 42""",,41,,28,0,False,True,True,True,False,26.00,26.00,Replacement Parts,Frankford Umbrellas
5588,WL-B,Wind Lock Bottom,,41,,28,0,False,True,True,True,False,44.00,44.00,Replacement Parts,Frankford Umbrellas
5589,52F-SR-BP,"Fiberglass Steel Rib Bottom Pole 52""",,41,,28,0,False,True,True,True,False,30.00,30.00,Replacement Parts,Frankford Umbrellas
5590,CB01-FC,Back Strap and Shoulder Strap Carry Bag for FC101,,41,,28,0,False,True,True,True,False,143.00,143.00,Replacement Parts,Frankford Umbrellas
5591,W-SPRING,Ash Wood Pole Replacement Retention Pole Spring,,41,,28,0,False,True,True,True,False,13.00,13.00,Replacement Parts,Frankford Umbrellas
5592,HBF,Half Ball Finial for Catalina / Avalon / Lifeguard (Fiberglass),,41,,28,0,False,True,True,True,False,24.00,24.00,Replacement Parts,Frankford Umbrellas
5593,SBC,Steel Bell Cap for Laurel / Emerald Coast / Lifeguard (Steel),,41,,28,0,False,True,True,True,False,14.00,14.00,Replacement Parts,Frankford Umbrellas
5594,SS-DB (1),Stainless Steel Drop-In Bolt (1),,41,,28,0,False,True,True,True,False,16.00,16.00,Replacement Parts,Frankford Umbrellas
5595,01-B (4),Bolt Set 01 (4),,41,,28,0,False,True,True,True,False,22.00,22.00,Replacement Parts,Frankford Umbrellas
5596,02-B (4),Bolt Set 02 (4),,41,,28,0,False,True,True,True,False,22.00,22.00,Replacement Parts,Frankford Umbrellas
5597,03-B (4),Bolt Set 03 (4),,41,,28,0,False,True,True,True,False,22.00,22.00,Replacement Parts,Frankford Umbrellas
5598,04-B (4),Bolt Set 04 (4),,41,,28,0,False,True,True,True,False,22.00,22.00,Replacement Parts,Frankford Umbrellas
5599,ST-B (3),Steel Bolt Set (3),,41,,28,0,False,True,True,True,False,22.00,22.00,Replacement Parts,Frankford Umbrellas
5600,480W,Weight Plate 480,,41,,28,0,False,True,True,True,False,280.00,280.00,Replacement Parts,Frankford Umbrellas
5601,480F,Base Frame 480,,41,,28,0,False,True,True,True,False,64.00,64.00,Replacement Parts,Frankford Umbrellas
5602,CMLK-DP,Camlock Double Pole Adapter,,41,,28,0,False,True,True,True,False,126.00,126.00,Replacement Parts,Frankford Umbrellas
5603,CMLK-ST-SM,Camlock Steel Stem (Small),,41,,28,0,False,True,True,True,False,188.00,188.00,Replacement Parts,Frankford Umbrellas
5604,BZ-IG,Bazooka In-Ground Anchor,,41,,28,0,False,True,True,True,False,202.00,202.00,Replacement Parts,Frankford Umbrellas
5605,BZ-ST-SM,Bazooka Steel Stem (Small),,41,,28,0,False,True,True,True,False,202.00,202.00,Replacement Parts,Frankford Umbrellas
5606,BZ-ST2-SM,"Bazooka Steel Stem 2"" (Small)",,41,,28,0,False,True,True,True,False,214.00,214.00,Replacement Parts,Frankford Umbrellas
5607,ST-TS,Steel Toe Saver,,41,,28,0,False,True,True,True,False,16.00,16.00,Replacement Parts,Frankford Umbrellas
5608,A-WHEEL,Aluminum Wheel,,41,,28,0,False,True,True,True,False,68.00,68.00,Replacement Parts,Frankford Umbrellas
5609,50S/23-ST8,Steel Plate Stack 50S/23 8-Plate,,41,,28,0,False,True,True,True,False,54.00,54.00,Replacement Parts,Frankford Umbrellas
5610,50S/23-ST4,Steel Plate Stack 50S/23 4-Plate,,41,,28,0,False,True,True,True,False,54.00,54.00,Replacement Parts,Frankford Umbrellas
5611,75S/100S-ST8,Steel Plate Stack 75S/100S 8-Plate,,41,,28,0,False,True,True,True,False,78.00,78.00,Replacement Parts,Frankford Umbrellas
5612,SA-WHEEL (1),Sand Anchor Wheel (1),,41,,28,0,False,True,True,True,False,30.00,30.00,Replacement Parts,Frankford Umbrellas
5613,D-WHEEL (1),D-Wheel (1),,41,,28,0,False,True,True,True,False,14.00,14.00,Replacement Parts,Frankford Umbrellas
5632,BT2-_,"Aluminum Stem for 2"" Poles",,41,,12,0,False,True,True,True,False,80.00,80.00,Replacement Parts,Treasure Garden
5633,BT218-_,"Aluminum Stem for 2"" Poles (BW50 Series)",,41,,12,0,False,True,True,True,False,80.00,80.00,Replacement Parts,Treasure Garden
5634,P-AKZPBATTERY-_,Starlux AKZ Plus Rechargeable Battery Pack,,41,,12,0,False,True,True,True,False,448.00,448.00,Replacement Parts,Treasure Garden
