id,sku,available_online,quote_only
4936,MA-OT03,True,True
2177,MA-OT05,True,True
2176,MA-ST01,True,True
2579,MBCB,True,True
2840,MBCC,True,True
2837,MBCCS,True,True
2835,MBCT,True,True
2834,MBDC,True,True
2839,MBDSLS,True,True
2838,MBDSS,True,True
2836,MBSQAT,True,True
5495,MM-TOPS,True,True
2816,MPRAT21,True,True
2826,MPRATWV21,True,True
5295,NC2001CUB-MED,True,True
5296,NC2001CUBE-SM,True,True
5294,NC2001OT-SQ,True,True
3267,NC2001SCC,True,True
3266,NC2001SCM,True,True
3298,NC2010-DT-87,True,True
3249,NC20153S,True,True
3248,NC2015C,True,True
3333,NC2015CT,True,True
3334,NC2015ET,True,True
3357,NC2015O,True,True
3368,NC2030-SACL,True,True
3367,NC2030-SACL-A,True,True
3299,NC2035-DT-55,True,True
3278,NC2045-DC,True,True
3279,NC2045-DCS,True,True
3268,NC2045-DLS,True,True
3300,NC2085-DT-67,True,True
3261,NC21703S,True,True
3259,NC2170C,True,True
3339,NC2170CT,True,True
3275,NC2170DC,True,True
3340,NC2170ET,True,True
3260,NC2170LS,True,True
3360,NC2170O-REC,True,True
5512,NC26763S,True,True
5514,NC2676C,True,True
5517,NC2676LL,True,True
5513,NC2676LS,True,True
5518,NC2676RL,True,True
5519,NC2676SCC,True,True
5516,NC2676SCM,True,True
5515,NC2676SR,True,True
5291,NC2685BS-CH,True,True
5287,NC2685CH33-SQ-DRB,True,True
5288,NC2685CH41-SQ-DRB,True,True
5289,NC2685CH72-REC-DRB,True,True
3271,NC2685DC,True,True
5292,NC2685DLS,True,True
5500,NC2685DT-TN-33,True,True
5501,NC2685DT-TN-41,True,True
5502,NC2685DT-TN-72,True,True
5503,NC2685DT-TN-83,True,True
5283,NC2685DT33-SQ-DRB-DH,True,True
5284,NC2685DT41-SQ-DRB-DH,True,True
5285,NC2685DT72-REC-DRB-DH,True,True
5286,NC2685DT83-REC-DRB-DH,True,True
5293,NC2685SACL,True,True
5290,NC2685SWDC,True,True
3222,NC2703S,True,True
3224,NC270C,True,True
3321,NC270CET,True,True
3322,NC270CT-REC,True,True
3323,NC270CT-SQ,True,True
3324,NC270ET-SQ,True,True
3226,NC270LL,True,True
3227,NC270LS,True,True
3352,NC270O-REC,True,True
3353,NC270O-SQ,True,True
3228,NC270RL,True,True
3225,NC270SCC,True,True
3223,NC270SCC-45,True,True
3229,NC270SCM,True,True
3230,NC270SG,True,True
3213,NC2753S,True,True
3216,NC275C,True,True
3317,NC275CET,True,True
3318,NC275CT-REC,True,True
5546,NC275CT-REC-GL,True,True
3319,NC275CT-SQ,True,True
5545,NC275CT-SQ-GL,True,True
3320,NC275ET-SQ,True,True
5544,NC275ET-SQ-GL,True,True
3217,NC275LL,True,True
3218,NC275LS,True,True
3350,NC275O-REC,True,True
3351,NC275O-SQ,True,True
3219,NC275RL,True,True
3215,NC275SCC,True,True
3214,NC275SCC-45,True,True
3220,NC275SCM,True,True
3221,NC275SG,True,True
3373,NC415-ICE,True,True
3374,NC415CBL,True,True
3347,NC415CHSS-25,True,True
3277,NC415DC,True,True
3276,NC415DCS,True,True
3294,NC415DT-48,True,True
3295,NC415DT-72,True,True
3238,NC415HBSG,True,True
5538,NC415HBSG-P,True,True
3363,NC415O-SQ,True,True
3297,NC415PT-38,True,True
3296,NC415PT-42,True,True
3343,NC415R-CHT,True,True
5539,NC415RX,True,True
5540,NC415RX-P,True,True
3366,NC415SACL,True,True
3348,NC416BS-30,True,True
3250,NC43023S,True,True
3251,NC4302C,True,True
3335,NC4302CET,True,True
5549,NC4302CET-GL,True,True
3336,NC4302CT-REC,True,True
5550,NC4302CT-REC-GL,True,True
3337,NC4302CT-SQ,True,True
5551,NC4302CT-SQ-GL,True,True
3338,NC4302ET-SQ,True,True
5552,NC4302ET-SQ-GL,True,True
3255,NC4302LL,True,True
3252,NC4302LS,True,True
3358,NC4302O-REC,True,True
3359,NC4302O-SQ,True,True
3256,NC4302RL,True,True
3254,NC4302SCC,True,True
3253,NC4302SCC-45,True,True
3257,NC4302SCM,True,True
3258,NC4302SG,True,True
3237,NC43313S,True,True
3235,NC4331C,True,True
3328,NC4331CT-REC,True,True
3329,NC4331ET-SQ,True,True
5548,NC4331ET-SQ-GL,True,True
3236,NC4331LS,True,True
3355,NC4331O-REC,True,True
3262,NC52233S,True,True
3263,NC5223C,True,True
3341,NC5223CT-REC,True,True
3342,NC5223ET-SQ,True,True
3264,NC5223LS,True,True
3361,NC5223O-REC,True,True
3265,NC5223SG,True,True
5297,NC53063S,True,True
5299,NC5306C,True,True
5303,NC5306CT-REC,True,True
5304,NC5306CT-SQ,True,True
5302,NC5306ET-SQ,True,True
5306,NC5306LL,True,True
5298,NC5306LS,True,True
5301,NC5306O-SQ,True,True
5307,NC5306RL,True,True
5308,NC5306SCC-90,True,True
5305,NC5306SCM,True,True
5300,NC5306SG,True,True
3369,NC5314R-42,True,True
3372,NC5314RCT,True,True
3370,NC5319R-42-CAL,True,True
5536,NC5319R-42-TAN,True,True
3371,NC5319RCT-48-CAL,True,True
5537,NC5319RCT-48-TAN,True,True
3212,NC6100C,True,True
3280,NC6100DT-30,True,True
3281,NC6100DT-48,True,True
3282,NC6100DT-72,True,True
3313,NC6100ET-SQ,True,True
3364,NC6100SACL-A,True,True
5260,NC64003S-TAN,True,True
5263,NC6400C-TAN,True,True
5271,NC6400CET-TAN,True,True
5264,NC6400CT-TAN,True,True
5267,NC6400LL-TAN,True,True
5261,NC6400LS-TAN,True,True
5265,NC6400NET-TAN,True,True
5266,NC6400O-REC-TAN,True,True
5268,NC6400RL-TAN,True,True
5270,NC6400SCC-TAN,True,True
5269,NC6400SCM,True,True
5262,NC6400SR-TAN,True,True
5504,NC65003S-TAN,True,True
5506,NC6500C-TAN,True,True
5509,NC6500LL-TAN,True,True
5505,NC6500LS-TAN,True,True
5510,NC6500RL-TAN,True,True
5511,NC6500SCC-TAN,True,True
5508,NC6500SCM,True,True
5507,NC6500SR-TAN,True,True
3210,NC65103S,True,True
3208,NC6510C,True,True
3310,NC6510CT-REC,True,True
5543,NC6510CT-REC-GL,True,True
3311,NC6510ET-SQ,True,True
5542,NC6510ET-SQ-GL,True,True
3209,NC6510LS,True,True
3349,NC6510O-REC,True,True
3312,NC6510R-CHT,True,True
5541,NC6510R-CHT-GL,True,True
3211,NC6510SR,True,True
3231,NC65183S,True,True
3232,NC6518C,True,True
3325,NC6518CT-REC,True,True
3327,NC6518ET-SQ,True,True
3233,NC6518LS,True,True
3354,NC6518O-REC,True,True
3326,NC6518R-CHT,True,True
3234,NC6518SR,True,True
5520,NC66003S,True,True
5522,NC6600C,True,True
5524,NC6600LL,True,True
5521,NC6600LS,True,True
5525,NC6600RL,True,True
5523,NC6600SR,True,True
5528,NC6701-LS,True,True
5532,NC6701-RET,True,True
5529,NC6701C,True,True
5531,NC6701O-REC,True,True
5533,NC6701RCT,True,True
5530,NC6701SR,True,True
5527,NC674013S,True,True
3315,NC6790CT-REC,True,True
3314,NC6790CVT-REC,True,True
3269,NC6790DC,True,True
3283,NC6790DT,True,True
3316,NC6790ET-SQ,True,True
3270,NC6870-DC,True,True
3365,NC6870-SACL,True,True
3284,NC6870DT-48,True,True
3285,NC6870DT-60,True,True
2535,NO01-ANTHRSTOCK-0000,True,True
2536,NO01-GREIGSTOCK-0000,True,True
2329,NO14-ANTHRSTOCK-0000,True,True
2330,NO14-GREIGSTOCK-0000,True,True
2491,OA50,True,True
2490,OA502ANTHRSTOCK-0000,True,True
2489,OA502WHITSTOCK-0000,True,True
2472,OC502WHITESTOCK-0000,True,True
2809,ODT7242,True,True
2808,ODT8742,True,True
2822,ODTWV8442,True,True
2381,OL08-ANTRSTOCK0-0000,True,True
2380,OL08-GREYSTOCK0-0000,True,True
2382,OL08-YELLOSTOCK0-0000,True,True
2359,OL09-ANTRSTOCK0-0000,True,True
2358,OL09-GREYSTOCK0-0000,True,True
2354,OL16-ANTRSTOCK0-0000,True,True
2355,OL16-GREYSTOCK0-0000,True,True
2338,OL17-ANTRSTOCK0-0000,True,True
2320,OL17-GREYSTOCK0-0000,True,True
2333,OL17-YELLOSTOCK-0000,True,True
2344,OL30-ANTRSTOCK0-0000,True,True
2343,OL30-GREYSTOCK0-0000,True,True
2352,OL36-ANTRSTOCK0-0000,True,True
2348,OL36-GREYSTOCK0-0000,True,True
2486,OL50-ANTRSTOCK0-0000,True,True
2484,OL50-GREYSTOCK0-0000,True,True
2693,OT,True,True
2157,OT03-BASE,True,True
2156,OT05-BASE,True,True
2692,OTD,True,True
2843,OTJL,True,True
2767,OTJLW,True,True
5490,P-TOPS,True,True
5245,PA-DT07,True,True
2695,PCDC-1,True,True
2694,PCSR,True,True
2709,PILL-BOL,True,True
2708,PILL-LUMB,True,True
2711,PILL16,True,True
2710,PILL20,True,True
3274,PL1001DC,True,True
3345,PL1001DC-H,True,True
3273,PL1001DCS,True,True
3344,PL1001DCS-H,True,True
3292,PL1001DT-REC-60,True,True
3293,PL1001DT-REC-72,True,True
3291,PL1001DT-RND-42,True,True
3346,PL1001SS,True,True
2420,PO102ANTHRSTOCK-0000,True,True
2421,PO102WHITESTOCK-0000,True,True
2422,PO112ANTHRSTOCK-0000,True,True
2423,PO112WHITESTOCK-0000,True,True
2462,PO156ANTHRSTOCK-0000,True,True
2463,PO156WHITESTOCK-0000,True,True
2520,PO182ANTHRSTOCK-0000,True,True
2521,PO182WHITESTOCK-0000,True,True
2465,PO192ANTHRSTOCK-0000,True,True
2376,PO192WHITESTOCK-0000,True,True
2469,PO44-ANTHRGLASS-0000,True,True
2467,PO47-ANTHRSTOCK-0000,True,True
2468,PO47-WHITESTOCK-0000,True,True
2493,PO502ANTHRSTOCK-0000,True,True
2492,PO502WHITESTOCK-0000,True,True
2522,PO84-ANTHRGLASS-0000,True,True
2424,POCS-LIGHTGREY0-0000,True,True
2494,POSS-CHAISEGREY-0000,True,True
2556,PY09-ANTHRSTOCK-0000,True,True
2542,PY09-OAK00STOCK-0000,True,True
2350,PY10-ANTHRSTOCK-0000,True,True
2334,PY10-OAK00STOCK-0000,True,True
2349,PY17-ANTHRSTOCK-0000,True,True
2321,PY17-OAK00STOCK-0000,True,True
5489,QD-2157CT,True,True
4899,QD-2157DT,True,True
4900,QD-2323ST,True,True
4910,QD-3153OT,True,True
4913,QD-3375CT,True,True
5488,QD-3375CTU,True,True
4912,QD-3375DT,True,True
5487,QD-3375DTU,True,True
2150,QD-4587DT,True,True
5486,QD-4587DTU,True,True
2801,RBTWIB52,True,True
2807,RCDT8444,True,True
2793,RCDTDR8444,True,True
2833,RCDTMB8040,True,True
2823,RCDTWV12046,True,True
2824,RCDTWV8646,True,True
2818,RCDTWVEX12748,True,True
2797,RCDTWVEX13248,True,True
2798,RCHTWIB52,True,True
2849,RCTDT7436JL,True,True
2763,RCTDT7436JLW,True,True
2617,RCTDT8440ER,True,True
2848,RCTDT9644JL,True,True
2762,RCTDT9644JLW,True,True
2804,RCTWIB52,True,True
2814,RDT42,True,True
2813,RDT48,True,True
2811,RDT60,True,True
2812,RDTWIB52,True,True
2825,RDTWV48,True,True
2803,RPBTWFR36,True,True
2802,RPBTWFR42,True,True
2806,RPCTWFR36,True,True
2805,RPCTWFR42,True,True
2820,RPCTWVWFR36,True,True
2819,RPCTWVWFR42,True,True
2831,SAACB,True,True
2830,SACB,True,True
2555,SC04-GREIGSTOCK-0000,True,True
2337,SC08-GREIGSTOCK-0000,True,True
2331,SC10-GREIGSTOCK-0000,True,True
2435,SC152GREIGSTOCK-0000,True,True
2336,SC30-GREIGSTOCK-0000,True,True
2345,SC32-GREIGSTOCK-0000,True,True
2347,SC33-GREIGSTOCK-0000,True,True
2436,SC42-GREIGSTOCK-0000,True,True
2479,SC50-GREIGSTOCK-0000,True,True
2476,SC52-GREIGSTOCK-0000,True,True
2480,SC53-GREIGSTOCK-0000,True,True
2540,SK04-ANTHRSTOCK-0000,True,True
2544,SK04-OAK00STOCK-0000,True,True
2545,SK04-WHITESTOCK-0000,True,True
2367,SK09-ANTHRSTOCK-0000,True,True
2368,SK09-OAK00STOCK-0000,True,True
2369,SK09-WHITESTOCK-0000,True,True
2313,SK10-ANTHRSTOCK-0000,True,True
2315,SK10-OAK00STOCK-0000,True,True
2312,SK10-WHITESTOCK-0000,True,True
2342,SK16-ANTHRSTOCK-0000,True,True
2340,SK16-OAK00STOCK-0000,True,True
2341,SK16-WHITESTOCK-0000,True,True
2364,SK17-ANTHRSTOCK-0000,True,True
2360,SK17-OAK00STOCK-0000,True,True
2361,SK17-WHITESTOCK-0000,True,True
2303,SK22-ANTHRSTOCK-0000,True,True
2304,SK22-OAK00STOCK-0000,True,True
2305,SK22-WHITESTOCK-0000,True,True
2306,SK23-ANTHRSTOCK-0000,True,True
2307,SK23-OAK00STOCK-0000,True,True
2308,SK23-WHITESTOCK-0000,True,True
2311,SK30-ANTHRSTOCK-0000,True,True
2309,SK30-OAK00STOCK-0000,True,True
2310,SK30-WHITESTOCK-0000,True,True
2488,SK50-ANTHRSTOCK-0000,True,True
2496,SK50-OAK00STOCK-0000,True,True
2497,SK50-TEAKSTOCK0-0000,True,True
2495,SK50-WHITESTOCK-0000,True,True
2505,SK90-ANTHRSTOCK-0000,True,True
2506,SK90-OAK00STOCK-0000,True,True
2507,SK90-WHITESTOCK-0000,True,True
4810,SL-abaco-club-chair,True,True
4814,SL-abaco-deep-seating-sofa,True,True
4815,SL-abaco-high-back-deep-seating,True,True
4817,SL-abaco-loveseat,True,True
4813,SL-abaco-ottoman,True,True
4816,SL-abaco-sectional,True,True
4811,SL-abaco-swivel-club,True,True
4809,SL-adirondack-dining-counter-bar-chair,True,True
4808,SL-adirondack-tete-a-tete,True,True
4838,SL-balcony-table,True,True
4823,SL-cafe-arm-dining-counter-bar-chair,True,True
4824,SL-cafe-armless-dining-counter-bar-chair,True,True
4802,SL-calirondack,True,True
4803,SL-classic-adirondack,True,True
4805,SL-classic-adirondack-ottoman,True,True
4834,SL-console-table,True,True
4830,SL-counter-height-stool,True,True
4831,SL-dining-bench,True,True
4833,SL-hampton-end-table-square,True,True
4832,SL-hampton-round-end-table,True,True
4818,SL-high-back-abaco-club,True,True
4812,SL-high-back-abaco-swivel-club-chair,True,True
4820,SL-hopetown-arm-chaise,True,True
4821,SL-hopetown-arm-chaise-with-cushion,True,True
4819,SL-hopetown-armless-chaise,True,True
4822,SL-hopetown-armless-chaise-with-cushion,True,True
4825,SL-hopetown-dining-counter-bar-chair,True,True
4807,SL-modern-adirondack,True,True
4828,SL-oval-dining-table,True,True
4837,SL-rectangle-coffee-table,True,True
4829,SL-rectangle-dining-table,True,True
4806,SL-rocker-adirondack,True,True
4804,SL-rocking-adirondack-chair,True,True
4836,SL-round-coffee-table,True,True
4826,SL-round-dining-table,True,True
4839,SL-spa-steps,True,True
4840,SL-spa-stool,True,True
4841,SL-spa-table,True,True
4827,SL-square-dining-table,True,True
4835,SL-square-end-table-with-grooves,True,True
2688,SPADC,True,True
4097,SPL11501,True,True
4099,SPL11601UM,True,True
6303,SPL11601UMST,True,True
4098,SPL22101T1,True,True
6304,SPL22101T1ST,True,True
4085,SPL22102,True,True
4086,SPL22103,True,True
4084,SPL22104,True,True
4106,SPL3300PLW,True,True
4090,SPL33100,True,True
4093,SPL33100W12R,True,True
4091,SPL33100W4R,True,True
4092,SPL33100W8R,True,True
4103,SPL33104,True,True
4104,SPL33108,True,True
4105,SPL33112,True,True
4094,SPL41007AX,True,True
4096,SPL41007BX,True,True
4095,SPL41007MX,True,True
4088,SPL44100NR,True,True
6305,SPLRP10PACK,True,True
4102,SPLRP1UNIT,True,True
6306,SPLRP4PACK,True,True
4107,SPLRPCADDY,True,True
4100,SPLSIDETABLE,True,True
6307,SPLSIDETABLEST,True,True
4101,SPLWIDETABLE,True,True
6308,SPLWIDETABLEST,True,True
4087,SPLWOOSAH,True,True
6309,SPLWOOSAH2,True,True
2872,SQAT21,True,True
2873,SQATDR24,True,True
2615,SQATER24,True,True
2577,SQATER24 - B,True,True
2846,SQATJL25,True,True
2766,SQATJLW25,True,True
2597,SQATLF21,True,True
2660,SQATWSATD,True,True
2871,SQATWV21,True,True
2792,SQCTDR44,True,True
2810,SQDT64,True,True
2795,SQDTDR44,True,True
2794,SQDTDR64,True,True
2817,SQDTWV36,True,True
2155,ST01-BASE,True,True
2565,SW02-ANTHRSTOCK-0000,True,True
2566,SW02-GREIGSTOCK-0000,True,True
2567,SW02-WHITESTOCK-0000,True,True
4553,SW1101-1,True,True
4550,SW1101-21,True,True
4554,SW1101-7B,True,True
4552,SW1101-9,True,True
4551,SW1101-ET,True,True
4557,SW1101-P36,True,True
4555,SW1101-SQT36,True,True
4556,SW1101-T64,True,True
4691,SW1201-1,True,True
4688,SW1201-21,True,True
4692,SW1201-7B,True,True
4690,SW1201-9,True,True
4689,SW1201-ET,True,True
4695,SW1201-P36,True,True
4693,SW1201-SQT36,True,True
4694,SW1201-T64,True,True
4637,SW1701-1,True,True
4638,SW1701-1A,True,True
4628,SW1701-21,True,True
4629,SW1701-21SG,True,True
4630,SW1701-22,True,True
4631,SW1701-23,True,True
4639,SW1701-7B,True,True
4640,SW1701-7C,True,True
4635,SW1701-9,True,True
4636,SW1701-99-OTT,True,True
4633,SW1701-AC,True,True
4634,SW1701-OTT,True,True
4632,SW1701-SEC,True,True
4497,SW201-PCT,True,True
4498,SW201-PET,True,True
4495,SW201-RPCT,True,True
4673,SW2101-1,True,True
4674,SW2101-1A,True,True
4665,SW2101-21,True,True
4666,SW2101-21SR,True,True
4667,SW2101-22,True,True
4668,SW2101-23,True,True
4675,SW2101-7B,True,True
4676,SW2101-7C,True,True
4670,SW2101-9,True,True
4671,SW2101-AC,True,True
4669,SW2101-OTT,True,True
4672,SW2101-SEC,True,True
4790,SW2501-1,True,True
4791,SW2501-1A,True,True
4780,SW2501-21,True,True
4781,SW2501-21SR,True,True
4782,SW2501-22,True,True
4783,SW2501-23,True,True
4788,SW2501-7B,True,True
4789,SW2501-7C,True,True
4786,SW2501-9,True,True
4785,SW2501-AC,True,True
4787,SW2501-OTT,True,True
4784,SW2501-SEC,True,True
4776,SW3001-1,True,True
4775,SW3001-11,True,True
4764,SW3001-21,True,True
4765,SW3001-21SR,True,True
4766,SW3001-22,True,True
4767,SW3001-23,True,True
4773,SW3001-7B,True,True
4774,SW3001-7C,True,True
4770,SW3001-9,True,True
4771,SW3001-99,True,True
4768,SW3001-CT,True,True
4769,SW3001-ET,True,True
4772,SW3001-OTT,True,True
4777,SW3001-T48,True,True
4778,SW3001-T60,True,True
4779,SW3001-T96,True,True
4489,SW301-PCT,True,True
4490,SW301-PET,True,True
4491,SW302-SCT,True,True
4492,SW302-SET,True,True
4486,SW303-T94,True,True
4758,SW3201-1,True,True
4749,SW3201-21,True,True
4750,SW3201-21R,True,True
4751,SW3201-22,True,True
4752,SW3201-23,True,True
4759,SW3201-7B,True,True
4755,SW3201-9,True,True
4757,SW3201-BNCH,True,True
4760,SW3201-BT,True,True
4754,SW3201-CT,True,True
4753,SW3201-ET,True,True
4756,SW3201-OTT,True,True
4763,SW3201-PT,True,True
4761,SW3201-T44,True,True
4762,SW3201-T84,True,True
4653,SW3501-1,True,True
4655,SW3501-11,True,True
4654,SW3501-1A,True,True
4641,SW3501-21,True,True
4642,SW3501-21SR,True,True
4643,SW3501-22,True,True
4644,SW3501-23,True,True
4656,SW3501-7B,True,True
4657,SW3501-7C,True,True
4651,SW3501-9,True,True
4650,SW3501-99,True,True
4649,SW3501-AC,True,True
4658,SW3501-BNCH,True,True
4646,SW3501-CT,True,True
4652,SW3501-DB,True,True
4645,SW3501-ET,True,True
4647,SW3501-OTT,True,True
4664,SW3501-PT,True,True
4660,SW3501-RDT50,True,True
4648,SW3501-SEC,True,True
4659,SW3501-ST,True,True
4661,SW3501-T48,True,True
4662,SW3501-T90,True,True
4663,SW3501-T90-120,True,True
4714,SW3801-1,True,True
4715,SW3801-1A,True,True
4701,SW3801-21,True,True
4702,SW3801-21S,True,True
4703,SW3801-22,True,True
4704,SW3801-23,True,True
4716,SW3801-7B,True,True
4717,SW3801-7C,True,True
4711,SW3801-9,True,True
4713,SW3801-99,True,True
4707,SW3801-AC,True,True
4718,SW3801-BNCH,True,True
4705,SW3801-CRV,True,True
4708,SW3801-CT,True,True
4712,SW3801-DB,True,True
4709,SW3801-ET,True,True
4725,SW3801-GPRG,True,True
4710,SW3801-OTT,True,True
4724,SW3801-PT,True,True
4719,SW3801-RDT50,True,True
4720,SW3801-RDT60,True,True
4706,SW3801-SEC,True,True
4721,SW3801-T48,True,True
4722,SW3801-T90,True,True
4723,SW3801-T90-120,True,True
4735,SW4101-1,True,True
4726,SW4101-21,True,True
4727,SW4101-23,True,True
4736,SW4101-7B,True,True
4733,SW4101-9,True,True
4730,SW4101-99-OTT,True,True
4731,SW4101-CT,True,True
4728,SW4101-ET,True,True
4734,SW4101-HC,True,True
4729,SW4101-OTT,True,True
4443,SW4102-21,True,True
4732,SW4102-9,True,True
4576,SW4301-1,True,True
4569,SW4301-21,True,True
4570,SW4301-21W,True,True
4571,SW4301-23,True,True
4577,SW4301-7B,True,True
4573,SW4301-CT,True,True
4572,SW4301-ET,True,True
4575,SW4301-HC,True,True
4574,SW4301-OTT,True,True
4549,SW4401-1,True,True
4540,SW4401-21,True,True
4541,SW4401-23,True,True
4548,SW4401-7B,True,True
4546,SW4401-9,True,True
4547,SW4401-99-OTT,True,True
4542,SW4401-CT,True,True
4543,SW4401-ET,True,True
4544,SW4401-OTT,True,True
4442,SW4402-21,True,True
4545,SW4402-9,True,True
4699,SW4501-1,True,True
4696,SW4501-21,True,True
4697,SW4501-23,True,True
4700,SW4501-7B,True,True
4698,SW4501-OTT,True,True
4684,SW4601-1,True,True
4685,SW4601-1A,True,True
4677,SW4601-21,True,True
4678,SW4601-22,True,True
4679,SW4601-23,True,True
4686,SW4601-7B,True,True
4687,SW4601-7C,True,True
4683,SW4601-9,True,True
4681,SW4601-CT,True,True
4680,SW4601-ET,True,True
4682,SW4601-OTT,True,True
4451,SW4602-1A,True,True
4449,SW4602-21A,True,True
4448,SW4602-21HB,True,True
4450,SW4602-7B,True,True
4441,SW4701-21,True,True
4535,SW4801-1,True,True
4536,SW4801-1A,True,True
4515,SW4801-21,True,True
4516,SW4801-21S,True,True
4517,SW4801-22,True,True
4518,SW4801-23,True,True
4537,SW4801-7B,True,True
4538,SW4801-7C,True,True
4525,SW4801-9,True,True
4527,SW4801-99,True,True
4521,SW4801-AC,True,True
4528,SW4801-BNCH,True,True
4519,SW4801-CRV,True,True
4522,SW4801-CT,True,True
4526,SW4801-DB,True,True
4523,SW4801-ET,True,True
4539,SW4801-FPRG,True,True
4524,SW4801-OTT,True,True
4534,SW4801-PT,True,True
4529,SW4801-RDT50,True,True
4530,SW4801-RDT60,True,True
4520,SW4801-SEC,True,True
4531,SW4801-T48,True,True
4532,SW4801-T90,True,True
4533,SW4801-T90-120,True,True
4565,SW4901-1,True,True
4566,SW4901-1A,True,True
4558,SW4901-21,True,True
4559,SW4901-22,True,True
4560,SW4901-23,True,True
4567,SW4901-7B,True,True
4568,SW4901-7C,True,True
4564,SW4901-9,True,True
4562,SW4901-CT,True,True
4561,SW4901-ET,True,True
4563,SW4901-OTT,True,True
4447,SW4902-1A,True,True
4445,SW4902-21A,True,True
4444,SW4902-21HB,True,True
4446,SW4902-7B,True,True
4440,SW4922-21,True,True
4591,SW5501-21,True,True
4592,SW5501-23,True,True
4600,SW5501-BNCH,True,True
4593,SW5501-CT,True,True
4594,SW5501-ET,True,True
4598,SW5501-LXCNSL,True,True
4586,SW5501-RXDT,True,True
4597,SW5501-ST,True,True
4587,SW5501-T72,True,True
4589,SW5501-T79-118,True,True
4588,SW5501-T91,True,True
4590,SW5501-TRD94,True,True
4599,SW5501-XBK,True,True
4595,SW5501-XCT,True,True
4596,SW5501-XET,True,True
4626,SW5502-1A,True,True
4615,SW5502-21.5,True,True
4620,SW5502-21HB,True,True
4621,SW5502-21LB,True,True
4616,SW5502-23,True,True
4627,SW5502-7B,True,True
4622,SW5502-9,True,True
4619,SW5502-CNSL,True,True
4618,SW5502-CT,True,True
4617,SW5502-ET,True,True
4623,SW5504-1,True,True
4624,SW5504-1A,True,True
4625,SW5504-7B,True,True
4607,SW5706-CT,True,True
4608,SW5706-ET,True,True
4613,SW5706-RDT56,True,True
4612,SW5706-T96,True,True
4584,SW5801-1,True,True
4578,SW5801-21,True,True
4579,SW5801-21S,True,True
4580,SW5801-23,True,True
4585,SW5801-7B,True,True
4582,SW5801-CT,True,True
4581,SW5801-ET,True,True
4583,SW5801-RDT60,True,True
4436,SW6003-DTC,True,True
4430,SW6003-FT4040,True,True
4432,SW6003-FT41BWL,True,True
4429,SW6003-FT41R,True,True
4431,SW6003-FT6030,True,True
4433,SW6003-G23R,True,True
4434,SW6003-G2828,True,True
4439,SW6003-RTC,True,True
4438,SW6003-TC,True,True
4476,SW6203-ACT,True,True
4477,SW6203-AET,True,True
4514,SW6203-BRCT42,True,True
4512,SW6203-BRDT63,True,True
4507,SW6203-BRET,True,True
4513,SW6203-BRPT42,True,True
4511,SW6203-DRCT42,True,True
4509,SW6203-DRDT63,True,True
4508,SW6203-DRET,True,True
4510,SW6203-DRPT42,True,True
4506,SW6203-FBCT,True,True
4437,SW6203-FBTC,True,True
4474,SW6203-MCT,True,True
4475,SW6203-MET,True,True
4478,SW6203-TTCT,True,True
4479,SW6203-TTET,True,True
4482,SW6204-CTBWL,True,True
4484,SW6204-RECCT,True,True
4481,SW6204-SET,True,True
4480,SW6204-SQCT,True,True
4483,SW6204-SRET,True,True
4470,SW6205-GRAYPCT,True,True
4471,SW6205-GRAYPET,True,True
4472,SW6205-PCT,True,True
4473,SW6205-PET,True,True
4503,SW6206-CT,True,True
4504,SW6206-ET,True,True
4501,SW6208-CT,True,True
4502,SW6208-ET,True,True
4609,SW7001-1,True,True
4602,SW7001-21,True,True
4601,SW7001-21-5,True,True
4603,SW7001-21-5S,True,True
4604,SW7001-21-SG,True,True
4605,SW7001-22,True,True
4606,SW7001-23,True,True
4611,SW7001-7B,True,True
4610,SW7001-7C,True,True
4614,SW7001-DB,True,True
4745,SW7101-1,True,True
4737,SW7101-21,True,True
4738,SW7101-21S,True,True
4739,SW7101-22,True,True
4740,SW7101-23,True,True
4746,SW7101-7B,True,True
4747,SW7101-CNSL,True,True
4742,SW7101-CT,True,True
4741,SW7101-ET,True,True
4744,SW7101-OTT,True,True
4748,SW7101-T96,True,True
4465,SW7206-CT,True,True
4466,SW7206-ET,True,True
4463,SW7207-CT,True,True
4464,SW7207-ET,True,True
4467,SW7208-CT,True,True
4468,SW7208-ET,True,True
4469,SW7208-RDT60,True,True
4798,SW8001-1,True,True
4793,SW8001-21,True,True
4792,SW8001-21-5,True,True
4794,SW8001-21-5S,True,True
4795,SW8001-21-SG,True,True
4796,SW8001-22,True,True
4797,SW8001-23,True,True
4800,SW8001-7B,True,True
4799,SW8001-7C,True,True
4801,SW8001-DB,True,True
4456,SWPOUF-CO2448-CSH,True,True
4453,SWPOUF-CO36R-CSH,True,True
4454,SWPOUF-CO42R-CSH,True,True
4457,SWPOUF-CO48SQ-CSH,True,True
4455,SWPOUF18C-CSH,True,True
4452,SWPOUF18R-CSH,True,True
3410,TC-adirondack-mgp-sling-chat-height-arm-chair,True,True
3411,TC-antero-mgp-cushion-arm-chair,True,True
3412,TC-antero-mgp-cushion-ottoman,True,True
3413,TC-antero-mgp-cushion-swivel-rocker,True,True
3414,TC-antero-mgp-cushion-three-seat-sofa,True,True
3415,TC-antero-mgp-cushion-two-seat-loveseat,True,True
